dataset,instance_id,true_label,experiment,repeat,trace_idx,use_memory,diagnosis,parse_success,rationale,evidence_json,grounded_rate,contradiction_rate,unsupported_rate,invalid_feature_claims,verifiable_claims,endpoint,input_tokens,output_tokens,latency_s,cost_usd,success
nasa_fd001,u081_e0230,degraded,main_full,1,3,True,degraded,True,"Elevated positive values in s8_delta_mean, s13_delta_mean, and s4_delta_mean align with degraded training references. The negative s21_delta_mean further supports degradation, indicating sensor trends consistent with a deteriorated health state.","[{""feature"": ""s8_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s13_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s4_delta_mean"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s21_delta_mean"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1036,199,3.189184161999947,0.0007328,True
nasa_fd001,u081_e0230,degraded,main_full,1,4,True,healthy,True,"Features s8 and s13 show positive but moderate values compared to highly positive degraded references, suggesting less wear. Slopes are positive but lower than degraded examples, indicating stable sensor trends consistent with a healthy state.","[{""feature"": ""s8_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s13_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s8_slope"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s13_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1036,194,3.180517315999168,0.0007248,True
nasa_fd001,u084_e0170,healthy,main_full,1,0,True,healthy,True,"Key sensor readings s12_z_last and s21_z_last are strongly positive and match healthy training references. Negative s15_z_last and s8_slope are within expected ranges for healthy units, indicating no significant degradation.","[{""feature"": ""s12_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s21_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s15_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s8_slope"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,196,2.3704513289994793,0.0007268000000000001,True
nasa_fd001,u084_e0170,healthy,main_full,1,1,True,healthy,True,High positive values in s12_z_last and s21_z_last align with healthy training references. Negative s15_z_last and moderate negative s8_slope are consistent with normal variation and not indicative of degradation.,"[{""feature"": ""s12_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s21_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s15_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s8_slope"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,194,5.753733194000233,0.0007236,True
nasa_fd001,u084_e0170,healthy,main_full,1,2,True,healthy,True,"High positive s12_z_last and s21_z_last values align with healthy references. Negative s15_z_last and moderate negative s8_slope do not indicate severe degradation, supporting a healthy diagnosis.","[{""feature"": ""s12_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s21_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s15_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s8_slope"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,192,3.54349903199909,0.0007204000000000002,True
nasa_fd001,u084_e0170,healthy,main_full,1,3,True,healthy,True,"Key sensor values s12_z_last and s21_z_last show strong positive signals similar to healthy references. Though s15_z_last and s8_slope are negative, their magnitudes are less severe than degraded patterns, supporting a healthy status.","[{""feature"": ""s12_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s21_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s15_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s8_slope"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,201,5.728142289999596,0.0007348000000000001,True
nasa_fd001,u084_e0170,healthy,main_full,1,4,True,healthy,True,"Key sensor values s12_z_last and s21_z_last are strongly positive and s15_z_last is negative, closely matching healthy training references. Positive slope in s20 supports stable or improving condition, indicating no significant degradation.","[{""feature"": ""s12_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s15_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s21_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s20_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,197,2.956110813000123,0.0007284000000000001,True
nasa_fd001,u084_e0180,healthy,main_full,1,0,True,degraded,True,"Strong negative deviations in s8_slope and s8_delta_mean indicate deterioration trends. Negative s9_z_last and s2_delta_mean further support degradation, diverging from healthy training references with positive or near-zero values.","[{""feature"": ""s8_slope"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s8_delta_mean"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s9_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s2_delta_mean"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,196,2.871190136998848,0.0007268000000000001,True
nasa_fd001,u084_e0180,healthy,main_full,1,1,True,degraded,True,"Significant negative shifts in s8_delta_mean and s8_slope indicate degrading conditions. Elevated s7_z_last and negative s2_delta_mean further support deviation from healthy baselines, consistent with early signs of degradation.","[{""feature"": ""s8_delta_mean"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s8_slope"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s7_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s2_delta_mean"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,196,3.1393985120012076,0.0007268000000000001,True
nasa_fd001,u084_e0180,healthy,main_full,1,2,True,degraded,True,"Strong negative values in s8 delta and slope indicate degradation trends. Elevated s7_z_last and s20_slope suggest compensatory or abnormal behavior, supporting a degraded state rather than healthy.","[{""feature"": ""s8_delta_mean"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s8_slope"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s7_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s20_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,190,5.171035670000492,0.0007172000000000001,True
nasa_fd001,u084_e0180,healthy,main_full,1,3,True,degraded,True,Significant negative slope and elevated z_last in sensor 8 indicate abnormal degradation trends. Negative slopes in sensors 17 and 2 further support degradation rather than healthy operation.,"[{""feature"": ""s8_slope"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s8_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s17_slope"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s2_delta_mean"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,186,2.42655275099969,0.0007108000000000001,True
nasa_fd001,u084_e0180,healthy,main_full,1,4,True,degraded,True,"Negative slope and positive last reading of s8 indicate abnormal trends. Elevated s7_z_last and negative s2_delta_mean further deviate from healthy references, suggesting sensor drift or early fault, consistent with degradation.","[{""feature"": ""s8_slope"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s8_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s7_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s2_delta_mean"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,194,4.402630290000161,0.0007236,True
nasa_fd001,u084_e0240,degraded,main_full,1,0,True,degraded,True,"Strong negative values in s12_delta_mean and s12_slope indicate degradation. Elevated s17 signals support abnormal condition, contrasting healthy references where s12 and s17 features are less extreme.","[{""feature"": ""s12_delta_mean"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s12_slope"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s17_delta_mean"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s17_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1034,190,3.6666039239989914,0.0007176000000000001,True
nasa_fd001,u084_e0240,degraded,main_full,1,1,True,healthy,True,"Strong positive values in s17_z_last and s8_z_last align with healthy references, while the moderately negative s12_slope is not extreme enough to indicate degradation. Overall sensor patterns correspond more closely with healthy engine states.","[{""feature"": ""s17_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s8_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s12_slope"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,3,responses,1034,169,2.93242791099874,0.000684,True
nasa_fd001,u084_e0240,degraded,main_full,1,2,True,healthy,True,"Key sensor readings s17_z_last and s8_z_last are strongly positive, typical of healthy states. Although s12_slope is negative, its magnitude is moderate compared to degraded references. Overall, sensor trends align better with healthy engine behavior.","[{""feature"": ""s17_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s8_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s12_slope"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,3,responses,1034,173,5.060670773000311,0.0006904000000000001,True
nasa_fd001,u084_e0240,degraded,main_full,1,3,True,healthy,True,"Strong positive values in s17_z_last and s8_z_last align with healthy references, while the moderate negative s12_slope does not strongly indicate degradation. Overall sensor patterns suggest normal engine operation consistent with a healthy state.","[{""feature"": ""s17_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s8_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s12_slope"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,3,responses,1034,169,6.434293480000633,0.000684,True
nasa_fd001,u084_e0240,degraded,main_full,1,4,True,degraded,True,"Negative s12_slope and positive s17_delta_mean indicate degradation trends in key sensors. The negative s4_z_last and positive s13_z_last deviations further support a degraded state rather than healthy, aligning with known degradation patterns.","[{""feature"": ""s12_slope"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s17_delta_mean"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s4_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s13_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1034,198,2.961939930000881,0.0007304,True
nasa_fd001,u089_e0120,healthy,main_full,1,0,True,healthy,True,Strong positive s6 indicators match healthy training patterns despite some negative slopes in s4 and s8. Overall sensor trends align with healthy engine state without signs of degradation.,"[{""feature"": ""s6_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s6_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s4_slope"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s8_slope"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,185,2.98482110400073,0.0007092000000000001,True
nasa_fd001,u089_e0120,healthy,main_full,1,1,True,healthy,True,"High positive s6_delta_mean and s6_slope align with healthy training references. Positive s12_z_last supports normal condition, while negative s9_z_last does not strongly indicate degradation. Overall, sensor trends match healthy profiles in the C-MAPSS dataset.","[{""feature"": ""s6_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s6_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s12_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s9_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,205,6.906910515001073,0.0007412,True
nasa_fd001,u089_e0120,healthy,main_full,1,2,True,healthy,True,"High positive s6_delta_mean and s6_slope match healthy training patterns; negative slopes and z_last values in s13 and s11 align with healthy references, indicating no significant degradation.","[{""feature"": ""s6_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s6_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s13_slope"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s11_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,190,2.7111761329997535,0.0007172000000000001,True
nasa_fd001,u089_e0120,healthy,main_full,1,3,True,healthy,True,"Strongly positive s6_delta_mean and s6_slope indicate normal operational trends matching healthy references. Negative slopes and z_last values in s13 and s8 sensors are consistent with typical healthy variation patterns, supporting a healthy diagnosis.","[{""feature"": ""s6_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s6_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s13_slope"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s8_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,198,2.966604990000633,0.0007300000000000001,True
nasa_fd001,u089_e0120,healthy,main_full,1,4,True,healthy,True,"High positive s6_delta_mean and s6_slope match healthy references. Negative s13_z_last and s11_z_last values align with healthy baseline sensors, indicating no significant degradation.","[{""feature"": ""s6_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s6_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s13_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s11_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,189,3.0659434919998603,0.0007156,True
nasa_fd001,u089_e0150,healthy,main_full,1,0,True,degraded,True,"High positive values in s7_z_last, s13_delta_mean, and s21_slope indicate abnormal sensor behavior, while negative s17_slope suggests degradation trends, supporting a degraded health state rather than healthy.","[{""feature"": ""s7_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s13_delta_mean"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s21_slope"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s17_slope"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,195,3.787503902998651,0.0007252000000000001,True
nasa_fd001,u089_e0150,healthy,main_full,1,1,True,healthy,True,"Positive high values in s7_z_last, s8_z_last, and s21_slope align with healthy training references. Negative s17_slope is consistent with stable operation. No sensor indicates degradation patterns, supporting a healthy diagnosis.","[{""feature"": ""s7_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s8_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s21_slope"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s17_slope"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,199,2.7692934179995063,0.0007316000000000001,True
nasa_fd001,u089_e0150,healthy,main_full,1,2,True,degraded,True,"Elevated s7_z_last, s13_delta_mean, and s21_slope indicate abnormal sensor trends linked to degradation. Negative s17_slope further supports decreasing health. These deviations from typical healthy ranges suggest degraded engine health despite some features near healthy references.","[{""feature"": ""s7_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s13_delta_mean"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s21_slope"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s17_slope"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,204,3.4833360699994955,0.0007396000000000001,True
nasa_fd001,u089_e0150,healthy,main_full,1,3,True,degraded,True,"High positive s7_z_last combined with a strongly negative s7_slope suggests recent sensor degradation. Elevated s13_slope and s21_slope indicate increasing abnormalities, supporting a degraded health state rather than healthy.","[{""feature"": ""s7_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s7_slope"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s13_slope"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s21_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,195,2.8046069770007307,0.0007252000000000001,True
nasa_fd001,u089_e0150,healthy,main_full,1,4,True,degraded,True,"High positive slopes and z_last values in sensors 7, 13, and 21 indicate abnormal trending behavior, while a negative slope in sensor 17 supports deviation from healthy patterns, suggesting degradation.","[{""feature"": ""s7_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s21_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s17_slope"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s13_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,192,2.8573235489984654,0.0007204000000000002,True
nasa_fd001,u091_e0110,degraded,main_full,1,0,True,degraded,True,"Elevated positive slopes and z_last values in sensors s8 and s11 indicate abnormal behavior, while strongly negative values in s9_z_last and s20_delta_mean deviate from healthy references, evidencing degradation in engine health.","[{""feature"": ""s8_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s11_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s9_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s20_delta_mean"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,198,3.1475819180013787,0.0007300000000000001,True
nasa_fd001,u091_e0110,degraded,main_full,1,1,True,degraded,True,"High positive slopes in s8 and s15 indicate abnormal increasing trends, while strong negative values in s9_z_last and s20_delta_mean suggest sensor degradation, collectively signaling degraded health state.","[{""feature"": ""s8_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s15_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s9_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s20_delta_mean"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,190,2.6477746430009574,0.0007172000000000001,True
nasa_fd001,u091_e0110,degraded,main_full,1,2,True,degraded,True,"Features s8_slope and s15_delta_mean show strong positive deviations indicating abnormal behavior, while s9_z_last and s7_slope negative values suggest sensor degradation, supporting a degraded health state rather than healthy.","[{""feature"": ""s8_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s15_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s9_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s7_slope"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,195,2.8667632579999918,0.0007252000000000001,True
nasa_fd001,u091_e0110,degraded,main_full,1,3,True,degraded,True,"Elevated positive slopes and z_last values in s8 and s11 indicate abnormal sensor trends, while negative values in s9_z_last and s20_delta_mean deviate from healthy references, collectively suggesting sensor degradation.","[{""feature"": ""s8_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s11_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s9_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s20_delta_mean"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,195,6.968166485001348,0.0007252000000000001,True
nasa_fd001,u091_e0110,degraded,main_full,1,4,True,degraded,True,"High positive slopes and z_last values on s8 and s11 sensors indicate abnormal trends, while negative large deviations in s9_z_last and s20_delta_mean suggest sensor degradation. These combined deviations from normal baseline imply a degraded health state.","[{""feature"": ""s8_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s11_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s9_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s20_delta_mean"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,200,2.4577818480011047,0.0007332,True
nasa_fd001,u001_e0050,healthy,main_full,2,0,True,healthy,True,"Key features s21_delta_mean and s12_delta_mean show positive trends similar to healthy training references, indicating stable engine conditions. Positive s7_delta_mean and s2_z_last further support normal operation without degradation signs.","[{""feature"": ""s21_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s12_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s7_delta_mean"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s2_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,195,4.166210454000975,0.0007252000000000001,True
nasa_fd001,u001_e0050,healthy,main_full,2,1,True,healthy,True,"Key features s21_delta_mean and s21_slope are strongly positive, consistent with healthy references. Positive values in s12_delta_mean and s7_slope further support a non-degraded state, indicating stable engine health signals.","[{""feature"": ""s21_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s21_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s12_delta_mean"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s7_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,198,2.693397985000047,0.0007300000000000001,True
nasa_fd001,u001_e0050,healthy,main_full,2,2,True,degraded,True,"Negative slopes in key sensors s3 and s8 indicate degradation trends, while positive s12_delta_mean and s21_slope suggest compensatory behavior or stress. Combined deviations from healthy baselines imply the system is in a degraded state.","[{""feature"": ""s3_slope"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s8_delta_mean"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s12_delta_mean"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s21_slope"", ""direction"": ""positive"", ""importance"": ""high""}]",1.0,0.0,0.0,0,4,responses,1033,199,3.6310782880009356,0.0007316000000000001,True
nasa_fd001,u001_e0050,healthy,main_full,2,3,True,healthy,True,"Positive high values in s21_delta_mean and s21_z_last align with healthy references. Positive s12_delta_mean and s7_slope further support normal sensor trends, indicating stable engine health without degradation signs.","[{""feature"": ""s21_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s21_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s12_delta_mean"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s7_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,194,2.3460105180001847,0.0007236,True
nasa_fd001,u001_e0050,healthy,main_full,2,4,True,healthy,True,"Positive high values in s21_delta_mean and s12_delta_mean align with healthy references. Positive s7_slope supports normal operation. Negative s3_slope alone is insufficient to indicate degradation, consistent with healthy state patterns.","[{""feature"": ""s21_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s12_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s7_slope"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s3_slope"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,197,2.618189683998935,0.0007284000000000001,True
nasa_fd001,u001_e0080,healthy,main_full,2,0,True,healthy,True,"Key degradation indicators like s4_z_last and s17_delta_mean are strongly negative, consistent with healthy training references. Positive s11_z_last supports normal operation. Overall sensor trends match healthy baseline patterns, indicating no significant degradation.","[{""feature"": ""s4_z_last"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s17_delta_mean"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s11_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,3,responses,1033,169,3.0716176540008746,0.0006836000000000001,True
nasa_fd001,u001_e0080,healthy,main_full,2,1,True,degraded,True,"Strong negative deviations in s4_z_last, s17_delta_mean, and s15_delta_mean indicate abnormal sensor behavior typical of degradation, supported by additional negative trend in s9_z_last. These features deviate more strongly than in healthy references, signaling degraded health state.","[{""feature"": ""s4_z_last"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s17_delta_mean"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s15_delta_mean"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s9_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,206,3.234051001998523,0.0007428000000000001,True
nasa_fd001,u001_e0080,healthy,main_full,2,2,True,healthy,True,"Key sensors like s4_z_last and s17_delta_mean show strong negative values consistent with healthy training references, while s11_z_last and s20_delta_mean have positive values within observed healthy ranges, indicating stable engine health without degradation signs.","[{""feature"": ""s4_z_last"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s17_delta_mean"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s11_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s20_delta_mean"", ""direction"": ""positive"", ""importance"": ""low""}]",1.0,0.0,0.0,0,4,responses,1033,200,3.1784435549998307,0.0007332,True
nasa_fd001,u001_e0080,healthy,main_full,2,3,True,healthy,True,"Key features s4_z_last, s3_delta_mean, and s15_delta_mean show negative standardized values similar to healthy training references. The positive s11_z_last also aligns with healthy profiles, indicating the engine is still within normal operating conditions.","[{""feature"": ""s4_z_last"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s3_delta_mean"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s15_delta_mean"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s11_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,201,4.387386012000206,0.0007348000000000001,True
nasa_fd001,u001_e0080,healthy,main_full,2,4,True,degraded,True,"Significant negative deviations in critical sensors s4_z_last, s17_delta_mean, and s15_delta_mean indicate degradation. These align with known patterns of degrading health despite some similar training references labeled healthy.","[{""feature"": ""s4_z_last"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s17_delta_mean"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s15_delta_mean"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s9_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,193,2.7811046930000884,0.0007220000000000001,True
nasa_fd001,u001_e0100,healthy,main_full,2,0,True,healthy,True,"Positive high values in s7_z_last, s4_z_last, and s20_slope align with healthy training references. Although s15_slope is negative, it is similar to healthy references, supporting a healthy diagnosis.","[{""feature"": ""s7_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s4_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s15_slope"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s20_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,197,3.32486617900031,0.0007284000000000001,True
